period,planet_radius,depth,equilibrium_temp,insolation,impact,duration,star_radius,star_mass,star_teff,kepmag,label,source
1.50178705,0.93,86.7,1617.0,1619.24,0.359,2.936,0.987,1.049,5964.0,15.028,FALSE POSITIVE,KOI
0.499664962,0.5,34.3,2056.0,4230.98,0.28,1.6123,0.855,0.971,5570.0,10.437,FALSE POSITIVE,KOI
17.4453935,32.01,501.7,770.0,83.11,1.254,6.39,1.063,1.118,6260.0,15.954,FALSE POSITIVE,KOI
201.325036,1.98,125.4,410.0,6.71,0.597,14.4,1.699,1.306,6120.0,13.174,CANDIDATE,KOI
5.59346375,1.43,236.5,1008.0,243.63,0.079,1.668,0.933,1.001,5874.0,15.308,CANDIDATE,KOI
3.44928111,1.23,237.0,966.0,206.55,0.534,1.424,0.781,0.879,5119.0,15.144,CANDIDATE,KOI
1.4725859,0.93,84.4,1662.0,1801.98,0.377,2.953,0.999,1.077,6077.0,15.117,FALSE POSITIVE,KOI
2.97607935,1.1,130.4,1144.0,404.28,0.7955,4.606,0.865,0.932,5547.0,15.331,FALSE POSITIVE,KOI
37.9043889,1.97,98.2,693.0,54.36,0.473,11.638,1.964,1.042,5303.0,13.726,CANDIDATE,KOI
1.44438449,1.08,75.4,1980.0,3622.28,0.466,2.704,1.213,1.233,6667.0,14.815,FALSE POSITIVE,KOI
6.88297756,0.77,30.4,1141.0,400.53,0.707,2.065,1.298,1.079,6117.0,11.525,CANDIDATE,KOI
8.7963166,1.36,96.5,882.0,142.92,0.979,4.696,1.0,1.0,5780.0,13.641,CANDIDATE,KOI
2.049602348,1.08,186.1,1203.0,494.57,0.435,1.061,0.78,0.872,5356.0,15.277,CANDIDATE,KOI
53.285584,1.44,158.6,537.0,19.63,0.754,6.492,1.057,0.806,6015.0,13.98,CANDIDATE,KOI
5.8943338,0.61,28.9,1092.0,335.9,0.003,3.475,1.145,1.087,5929.0,12.322,CANDIDATE,KOI
8.119343,1.5,350.4,794.0,94.08,0.032,3.558,0.81,0.864,5490.0,15.956,CANDIDATE,KOI
7.74347801,0.62,77.8,727.0,65.88,0.018,2.7878,0.721,0.692,5051.0,8.717,CONFIRMED,KOI
18.0071438,1.05,80.8,799.0,96.25,0.081,5.401,1.167,1.023,6173.0,13.615,CANDIDATE,KOI
5.60473115,1.11,210.0,866.0,132.98,0.221,2.885,0.777,0.871,5401.0,15.683,CONFIRMED,KOI
132.778041,10.38,9036.0,357.0,3.83,0.735,5.624,1.0,1.0,5780.0,13.34,FALSE POSITIVE,KOI
2.49915311,1.02,179.2,983.0,220.65,0.666,1.803,0.72,0.707,4705.0,15.352,CANDIDATE,KOI
184.568,1.53,409.9,282.0,1.5,0.2544,13.09,0.75,0.807,5680.0,15.185,FALSE POSITIVE,KOI
105.997107,1.83,430.8,373.0,4.59,0.667,3.751,0.831,0.931,6068.0,14.894,CANDIDATE,KOI
2.48882685,1.05,80.2,1477.0,1124.85,0.711,3.487,1.092,1.18,6246.0,14.768,FALSE POSITIVE,KOI
367.19796,1.08,146.1,253.0,0.96,0.0858,15.92,0.889,0.966,6054.0,13.592,FALSE POSITIVE,KOI
6.30432354,1.23,40.0,1510.0,1229.72,0.665,2.508,1.836,1.192,6728.0,13.01,CANDIDATE,KOI
17.6604653,1.76,309.2,690.0,53.57,0.689,2.837,0.94,1.032,5910.0,15.768,FALSE POSITIVE,KOI
3.38419892,1.2,228.2,1074.0,313.79,0.176,1.485,0.795,0.888,5613.0,15.446,CANDIDATE,KOI
1.69999106,0.55,95.6,934.0,180.38,0.388,3.289,0.554,0.541,4289.0,15.928,FALSE POSITIVE,KOI
1.19260017,0.77,58.0,1726.0,2107.84,0.015,1.502,1.013,0.837,5600.0,13.818,CANDIDATE,KOI
4.2059745,0.75,41.2,1263.0,601.3,0.115,8.006,1.163,0.964,5960.0,14.734,FALSE POSITIVE,KOI
216.456055,3.61,1002.8,320.0,2.48,0.033,11.067,1.155,0.969,5645.0,15.58,CANDIDATE,KOI
0.566803216,0.54,20.2,2642.0,11526.75,0.424,3.325,1.182,1.087,6473.0,13.449,FALSE POSITIVE,KOI
365.13981,1.86,531.0,228.0,0.64,0.0901,4.46,0.815,0.887,5610.0,14.934,FALSE POSITIVE,KOI
37.809539,1.79,487.4,483.0,12.89,0.03,7.547,0.82,0.917,5595.0,15.752,FALSE POSITIVE,KOI
381.18654,2.29,985.0,193.0,0.33,0.4109,9.73,0.734,0.799,4977.0,15.845,FALSE POSITIVE,KOI
12.003678,0.97,281.7,503.0,15.12,0.076,2.799,0.594,0.58,4328.0,15.675,CANDIDATE,KOI
5.17624997,1.31,78.7,1243.0,565.42,0.097,5.261,1.497,1.001,5578.0,14.435,CONFIRMED,KOI
370.62071,2.12,344.3,295.0,1.78,0.1419,12.58,1.136,1.131,6432.0,15.045,FALSE POSITIVE,KOI
0.589458602,0.98,158.4,1848.0,2736.51,0.086,0.8278,0.776,0.722,5286.0,15.314,FALSE POSITIVE,KOI
3.91794676,0.94,116.5,1030.0,266.81,0.337,2.549,0.87,0.974,5500.0,14.75,CONFIRMED,KOI
6.0059966,0.73,39.2,1130.0,385.87,0.135,3.096,1.16,1.05,6103.0,13.549,CANDIDATE,KOI
4.22426989,0.35,13.6,1069.0,309.32,0.716,4.22,0.883,0.903,5735.0,11.756,CANDIDATE,KOI
330.906041,2.05,740.0,225.0,0.6,0.005,3.846,0.769,0.838,5461.0,15.77,CANDIDATE,KOI
56.3479517,1.06,43.6,586.0,27.97,0.768,8.789,1.471,0.963,5843.0,10.455,CANDIDATE,KOI
0.614701901,0.82,131.6,1656.0,1779.79,0.2344,0.947,0.724,0.699,4954.0,15.893,FALSE POSITIVE,KOI
0.934181579,0.79,12.1,3268.0,26937.31,0.62,3.943,2.152,1.803,7624.0,11.219,FALSE POSITIVE,KOI
19.9778599,1.07,83.4,773.0,84.29,0.172,5.96,1.162,1.232,6392.0,13.52,CANDIDATE,KOI
379.65261,1.2,82.3,330.0,2.8,0.1971,19.04,1.302,0.855,6471.0,13.223,FALSE POSITIVE,KOI
17.543847,1.15,196.3,658.0,44.42,0.579,5.948,0.791,0.865,5957.0,15.388,CANDIDATE,KOI
3.8183717,1.39,50.8,1683.0,1894.37,0.878,2.687,1.692,1.351,6738.0,13.821,CANDIDATE,KOI
1.215181097,0.87,39.7,2230.0,5844.41,0.1356,1.295,1.365,1.266,6717.0,13.516,FALSE POSITIVE,KOI
21.5324915,1.47,100.5,876.0,139.32,0.5366,4.156,1.41,1.232,6737.0,13.41,FALSE POSITIVE,KOI
3.74779583,1.06,88.5,1324.0,725.94,0.39,3.157,1.111,1.154,6341.0,14.416,FALSE POSITIVE,KOI
9.07829171,3.69,530.9,984.0,221.32,0.164,0.783,1.611,0.951,5086.0,14.383,CANDIDATE,KOI
0.91842238,16.07,162.9,1525.0,1280.4,1.186,5.664,0.74,0.828,5288.0,15.899,FALSE POSITIVE,KOI
373.43233,1.48,166.7,290.0,1.66,0.0802,16.5,1.141,0.954,6146.0,13.477,FALSE POSITIVE,KOI
9.74048508,0.95,121.4,673.0,48.52,0.89,1.6993,0.721,0.692,5051.0,8.717,CONFIRMED,KOI
397.73781,2.2,460.8,264.0,1.16,0.1656,13.08,1.02,1.086,6194.0,15.548,FALSE POSITIVE,KOI
5.35745121,1.65,78.2,1457.0,1065.83,0.119,2.592,1.86,1.208,6123.0,12.596,FALSE POSITIVE,KOI
2.16132662,0.5,112.2,687.0,52.58,0.778,4.487,0.43,0.443,3754.0,14.751,FALSE POSITIVE,KOI
6.41097179,1.4,233.5,886.0,146.16,0.261,2.582,0.933,0.972,5383.0,15.631,CANDIDATE,KOI
6.76289308,1.21,50.9,1337.0,754.37,0.553,6.204,1.63,1.289,6547.0,13.499,CONFIRMED,KOI
75.2116373,2.83,362.6,516.0,16.78,0.058,3.203,1.5,1.2,5818.0,14.39,CANDIDATE,KOI
6.36283414,1.12,159.4,956.0,197.84,0.141,3.752,0.883,0.972,5955.0,15.567,CANDIDATE,KOI
7.53737498,0.93,41.1,1210.0,506.84,0.225,3.966,1.436,1.212,6483.0,12.912,CANDIDATE,KOI
1.09844642,1.73,45.0,2921.0,17139.77,0.727,1.528,2.391,1.233,6403.0,13.19,FALSE POSITIVE,KOI
25.94947,1.22,238.3,508.0,15.74,0.678,15.7,0.748,0.838,5348.0,15.908,FALSE POSITIVE,KOI
7.57600886,0.54,49.0,778.0,86.87,0.267,3.361,0.774,0.848,5361.0,13.241,CANDIDATE,KOI
1.8789138,1.9,30.2,3330.0,29112.69,0.536,4.279,3.339,2.06,8046.0,12.95,FALSE POSITIVE,KOI
41.8681996,1.25,150.7,492.0,13.89,0.923,5.783,0.837,0.928,5852.0,13.664,CONFIRMED,KOI
0.514771509,0.57,43.4,2113.0,4749.21,0.222,1.256,0.87,0.968,5730.0,14.198,FALSE POSITIVE,KOI
8.61742738,1.01,154.9,733.0,68.28,0.059,2.713,0.84,0.797,5009.0,14.79,CONFIRMED,KOI
35.945188,1.5,72.6,789.0,91.51,0.1278,8.23,1.744,1.36,6578.0,11.628,FALSE POSITIVE,KOI
5.00749378,1.68,56.6,1499.0,1192.26,0.206,2.898,2.243,0.808,5242.0,12.938,FALSE POSITIVE,KOI
196.436796,2.33,631.9,292.0,1.72,0.019,8.556,0.946,0.924,5462.0,15.139,CONFIRMED,KOI
8.8303681,1.32,296.2,676.0,49.36,0.746,3.426,0.706,0.786,5051.0,15.945,CANDIDATE,KOI
12.85755895,1.23,106.5,860.0,129.15,0.55,4.831,1.156,0.922,5860.0,13.821,CANDIDATE,KOI
0.566810643,0.52,45.6,1976.0,3605.07,0.315,3.471,0.758,0.832,5776.0,14.844,FALSE POSITIVE,KOI
33.502923,1.08,70.9,645.0,40.79,0.756,11.947,1.177,0.926,5999.0,13.219,CANDIDATE,KOI
148.568877,5.97,404.4,555.0,22.49,0.243,4.399,2.985,1.556,5814.0,14.744,CANDIDATE,KOI
9.3335486,1.69,71.2,1082.0,323.68,0.725,6.643,1.863,1.071,5354.0,14.276,CANDIDATE,KOI
262.477098,1.92,1016.0,178.0,0.24,0.0753,5.816,0.62,0.614,4227.0,15.72,FALSE POSITIVE,KOI
2.21030572,1.06,92.0,1572.0,1440.34,0.233,2.492,1.09,1.134,6355.0,14.886,FALSE POSITIVE,KOI
9.54060855,1.75,462.0,735.0,69.25,0.031,1.869,0.831,0.839,5271.0,15.836,CANDIDATE,KOI
5.99321872,1.23,203.2,952.0,194.41,0.02,3.92,0.868,0.961,5853.0,15.512,FALSE POSITIVE,KOI
1.80926734,0.89,98.0,1444.0,1028.71,0.385,2.469,0.891,0.983,5897.0,15.186,CANDIDATE,KOI
0.70544189,1.04,133.5,1960.0,3481.65,0.328,1.772,0.897,0.992,5838.0,15.826,FALSE POSITIVE,KOI
0.981399749,1.21,158.3,1820.0,2602.14,0.408,0.5051,0.898,0.982,6038.0,14.652,FALSE POSITIVE,KOI
5.04413987,1.18,172.0,862.0,130.09,0.727,1.623,0.828,0.791,4954.0,15.377,CANDIDATE,KOI
0.933728755,0.72,13.5,2777.0,14057.75,0.645,4.363,1.863,1.378,6652.0,10.959,FALSE POSITIVE,KOI
12.607591424,1.61,79.5,809.0,101.31,0.996,29.1267,1.002,1.081,6047.0,11.36,FALSE POSITIVE,KOI
5.3694084,0.62,40.0,974.0,212.68,0.837,3.949,0.869,0.951,5753.0,13.786,CANDIDATE,KOI
5.65690281,0.74,32.2,1159.0,425.7,0.014,3.583,1.32,0.986,5687.0,12.715,CANDIDATE,KOI
0.734573766,0.86,68.4,2061.0,4270.04,0.044,1.295,1.051,0.851,5602.0,14.617,FALSE POSITIVE,KOI
289.86046,1.5,234.5,279.0,1.43,0.3711,11.103,0.971,0.973,5914.0,13.696,FALSE POSITIVE,KOI
357.13089,1.62,330.5,246.0,0.87,0.1365,13.04,0.897,0.992,5838.0,15.271,FALSE POSITIVE,KOI
370.50684,2.06,418.6,277.0,1.39,0.0647,12.132,0.999,1.044,6360.0,14.851,FALSE POSITIVE,KOI
1.332580225,2.18,46.3,3111.0,22103.67,0.519,2.057,3.096,1.88,6858.0,13.922,FALSE POSITIVE,KOI
7.4299322,1.81,164.9,1024.0,259.7,0.826,4.013,1.252,0.972,5635.0,15.128,CANDIDATE,KOI
79.334347,1.56,164.9,500.0,14.73,0.652,10.886,1.15,1.027,6384.0,13.815,CANDIDATE,KOI
5.68251605,1.03,81.2,1090.0,333.82,0.0,3.479,1.157,1.016,5753.0,14.878,CANDIDATE,KOI
7.99144696,1.53,145.0,901.0,155.95,0.94,3.639,1.006,1.003,5700.0,14.955,CONFIRMED,KOI
2.9039446,1.17,13.1,2637.0,11446.75,0.686,10.542,3.05,2.29,7846.0,9.162,FALSE POSITIVE,KOI
68.538296,25.77,1087.0,1031.0,267.17,0.002,3.627,8.123,0.988,4687.0,13.983,FALSE POSITIVE,KOI
4.52628739,1.02,99.6,1089.0,332.79,0.5,3.736,1.006,1.003,5700.0,14.955,CANDIDATE,KOI
369.7985,2.53,1106.4,225.0,0.61,0.1382,12.564,0.757,0.797,5680.0,15.696,FALSE POSITIVE,KOI
6.5588346,0.7,41.2,973.0,211.64,0.7173,3.034,1.0,1.0,5780.0,10.609,FALSE POSITIVE,KOI
0.643007769,0.35,68.1,1070.0,311.13,0.012,0.69,0.421,0.432,3925.0,14.8,FALSE POSITIVE,KOI
0.597018404,1.09,245.4,1578.0,1473.77,0.44,0.4778,0.63,0.688,4985.0,15.509,CANDIDATE,KOI
1.061937837,0.68,52.0,1757.0,2252.16,0.125,2.31,0.941,1.033,5893.0,14.171,FALSE POSITIVE,KOI
4.82025124,0.78,94.1,1018.0,254.2,0.538,2.129,0.777,0.864,6035.0,14.639,CANDIDATE,KOI
12.4019263,1.49,211.1,713.0,60.93,0.924,4.043,0.832,0.824,5555.0,15.355,CANDIDATE,KOI
152.823896,2.45,456.2,395.0,5.77,0.119,7.734,1.137,1.167,6452.0,15.408,CANDIDATE,KOI
15.07277287,1.73,345.0,635.0,38.57,0.891,0.7794,0.771,0.864,5521.0,14.269,FALSE POSITIVE,KOI
1.71659304,1.17,138.0,1607.0,1577.89,0.1534,1.154,0.987,1.037,6192.0,14.971,FALSE POSITIVE,KOI
6.80899076,89.29,1192.0,795.0,94.48,1.9253,2.077,0.854,0.81,4992.0,16.303,CANDIDATE,KOI
77.915425,1.17,178.8,367.0,4.28,0.448,8.274,0.874,0.812,5135.0,14.316,CANDIDATE,KOI
358.818895,2.66,666.1,262.0,1.11,0.825,2.503,0.918,0.908,6056.0,13.919,FALSE POSITIVE,KOI
181.3537,2.11,455.0,317.0,2.39,0.5983,16.19,0.951,1.065,5900.0,15.914,FALSE POSITIVE,KOI
284.727213,2.02,355.3,278.0,1.41,0.316,10.299,1.08,0.913,5497.0,14.636,CANDIDATE,KOI
3.74786694,0.89,80.9,1176.0,451.72,0.49,3.632,0.971,1.083,5957.0,13.567,FALSE POSITIVE,KOI
30.5392931,2.72,428.2,669.0,47.46,0.045,6.887,1.328,1.046,5803.0,15.271,CANDIDATE,KOI
0.913244995,0.77,47.8,1967.0,3541.46,0.286,0.4931,1.049,1.013,5923.0,13.343,FALSE POSITIVE,KOI
2.97599368,0.79,55.0,1395.0,894.1,0.243,4.023,1.055,1.003,6202.0,14.11,FALSE POSITIVE,KOI
8.31224474,10.63,70.8,801.0,97.64,1.111,2.663,0.816,0.739,5421.0,13.019,CANDIDATE,KOI
0.584148495,0.87,66.2,2130.0,4882.9,0.584,1.6192,1.031,0.861,5427.0,13.949,FALSE POSITIVE,KOI
12.6362048,1.1,124.0,774.0,85.06,0.174,3.961,0.992,1.028,5772.0,14.241,CANDIDATE,KOI
0.824180121,17.8,208.1,1912.0,3155.32,1.171,2.839,0.883,0.929,5977.0,14.638,FALSE POSITIVE,KOI
0.579770948,2.4,467.9,1953.0,3425.06,0.946,1.0377,0.854,0.968,5561.0,15.298,FALSE POSITIVE,KOI
23.266633,2.66,49.9,1156.0,422.77,0.092,8.315,3.775,1.487,5758.0,13.047,CANDIDATE,KOI
0.92225589,1.29,33.0,2206.0,5614.19,0.992,4.227,1.485,1.046,5631.0,12.352,FALSE POSITIVE,KOI
7.94004281,0.98,81.9,1010.0,245.79,0.004,3.282,1.081,1.132,6278.0,13.757,CANDIDATE,KOI
2.85855049,1.23,85.4,1212.0,510.14,0.972,2.341,0.964,0.881,5441.0,14.636,CANDIDATE,KOI
0.75499096,1.39,215.8,1949.0,3403.34,0.322,2.485,0.946,0.953,5743.0,15.708,FALSE POSITIVE,KOI
353.40191,2.35,948.0,202.0,0.39,0.4702,6.681,0.763,0.772,4957.0,15.687,FALSE POSITIVE,KOI
8.95294046,0.86,44.0,1012.0,247.66,0.718,2.995,1.207,0.98,6047.0,11.458,CANDIDATE,KOI
1.428596987,1.62,50.0,2637.0,11425.1,0.7017,2.1401,2.144,1.336,6745.0,12.619,FALSE POSITIVE,KOI
4.84350003,0.9,50.2,1121.0,373.1,0.906,3.045,1.056,0.906,5762.0,13.59,CANDIDATE,KOI
45.163025,2.35,130.3,886.0,145.48,0.2057,7.03,2.015,1.665,7675.0,11.069,CANDIDATE,KOI
36.7614011,1.52,160.9,475.0,12.0,0.984,15.982,0.823,0.789,5305.0,15.598,CANDIDATE,KOI
4.373570433,1.23,366.0,727.0,66.12,0.1,0.623,0.64,0.627,4362.0,15.194,CANDIDATE,KOI
2.21701025,1.16,29.4,2371.0,7467.21,0.0662,2.148,2.092,1.863,7524.0,12.734,FALSE POSITIVE,KOI
43.0759115,213.46,3452.0,1032.0,268.5,1.256,90.95,5.915,1.059,4766.0,9.927,FALSE POSITIVE,KOI
154.674369,2.29,435.8,371.0,4.47,0.777,9.35,1.002,1.023,6338.0,15.015,CANDIDATE,KOI
372.62637,2.38,542.0,258.0,1.05,0.5353,18.52,0.993,1.101,6014.0,15.412,FALSE POSITIVE,KOI
1.02087831,0.64,33.4,1903.0,3115.14,0.148,2.429,1.106,0.968,5750.0,14.103,FALSE POSITIVE,KOI
1.26132769,0.14,109.7,447.0,9.46,0.289,1.244,0.132,0.107,2900.0,15.918,FALSE POSITIVE,KOI
6.09406648,54.54,3027.0,1417.0,953.63,1.235,2.085,1.666,1.47,6785.0,9.58,FALSE POSITIVE,KOI
1.1578141,1.24,54.8,2133.0,4895.77,0.564,3.253,1.629,0.845,5412.0,13.548,FALSE POSITIVE,KOI
15.9513866,1.17,99.2,849.0,123.03,0.197,2.285,1.168,1.181,6451.0,13.629,CANDIDATE,KOI
0.566800926,2.19,264.5,2200.0,5563.01,0.971,4.407,1.0,1.0,5780.0,10.624,FALSE POSITIVE,KOI
24.1876477,118.8,194.8,782.0,88.31,1.8212,2.654,1.31,1.175,6437.0,13.544,FALSE POSITIVE,KOI
7.7859111,0.68,45.5,939.0,183.92,0.675,7.788,0.954,0.994,6045.0,13.515,CANDIDATE,KOI
2.44926655,0.76,108.2,1033.0,269.06,0.253,2.988,0.749,0.727,4840.0,15.238,FALSE POSITIVE,KOI
2.17812826,0.81,100.8,1206.0,500.27,0.344,2.601,0.805,0.903,5426.0,15.613,FALSE POSITIVE,KOI
31.183688,3.21,139.8,876.0,139.27,0.8319,6.14,2.407,1.378,5947.0,13.931,CANDIDATE,KOI
1.33259494,0.89,92.7,1665.0,1814.46,0.104,2.783,0.918,0.994,6063.0,15.165,FALSE POSITIVE,KOI
2.05048377,0.66,60.5,1339.0,761.65,0.013,3.67,0.854,0.752,5568.0,14.352,FALSE POSITIVE,KOI
1.19550618,0.78,26.9,2152.0,5062.04,0.483,3.337,1.463,1.103,6088.0,13.45,FALSE POSITIVE,KOI
2.94242323,1.42,293.3,1098.0,344.64,0.447,1.519,0.819,0.919,5436.0,15.907,CANDIDATE,KOI
0.683082998,9.92,143.3,6757.0,492690.35,0.694,4.409,7.762,3.253,8247.0,8.163,FALSE POSITIVE,KOI
0.791771167,82.71,509.2,3419.0,32163.04,1.224,2.4463,3.07,1.639,6218.0,13.852,FALSE POSITIVE,KOI
0.894172544,0.68,86.2,1461.0,1070.89,0.162,0.8302,0.736,0.771,4982.0,14.251,FALSE POSITIVE,KOI
1.68207624,1.01,54.7,1980.0,3646.1,0.56,1.519,1.311,0.972,6495.0,13.753,FALSE POSITIVE,KOI
9.8480917,0.88,141.9,711.0,60.47,0.127,3.079,0.748,0.717,5289.0,14.791,FALSE POSITIVE,KOI
0.566800593,0.48,12.3,2783.0,14091.55,0.2,3.909,1.353,1.202,6476.0,12.318,FALSE POSITIVE,KOI
0.969602551,0.69,111.0,1334.0,750.09,0.415,1.728,0.66,0.701,4856.0,15.522,FALSE POSITIVE,KOI
13.0914878,0.79,37.5,892.0,149.52,0.145,2.037,1.288,1.048,5919.0,11.993,CANDIDATE,KOI
9.25801294,1.73,88.1,1229.0,539.51,0.186,2.854,1.834,1.162,6200.0,13.49,FALSE POSITIVE,KOI
25.9554044,1.46,122.7,656.0,43.9,0.952,8.491,1.038,1.004,6058.0,14.145,FALSE POSITIVE,KOI
3.74788208,0.94,153.4,979.0,216.97,0.09,4.183,0.777,0.871,5340.0,15.527,FALSE POSITIVE,KOI
0.93479255,24.75,247.5,2040.0,4108.03,1.2,4.5838,1.053,0.864,6018.0,14.198,FALSE POSITIVE,KOI
361.43653,1.56,271.9,268.0,1.22,0.2175,9.08,0.938,0.802,6028.0,13.791,FALSE POSITIVE,KOI
0.89628253,0.76,86.4,1670.0,1848.85,0.176,1.397,0.818,0.915,5561.0,15.248,FALSE POSITIVE,KOI
1.67495622,0.77,35.9,1843.0,2732.19,0.399,2.994,1.263,1.15,6323.0,13.363,FALSE POSITIVE,KOI
54.0812235,1.54,411.1,431.0,8.19,0.182,6.279,0.762,0.865,5757.0,15.487,CANDIDATE,KOI
8.2344072,1.49,59.2,1263.0,601.05,0.812,2.808,1.741,1.016,6148.0,12.88,FALSE POSITIVE,KOI
2.15052332,1.17,115.5,1410.0,934.17,0.0303,3.447,1.0,1.0,5780.0,13.322,FALSE POSITIVE,KOI
32.6122381,31.96,1321.4,570.0,24.92,1.252,2.886,1.0,1.0,5780.0,11.486,FALSE POSITIVE,KOI
0.967073359,28.15,773.5,1867.0,2870.56,1.222,2.4875,1.022,0.96,5755.0,15.12,FALSE POSITIVE,KOI
3.5564279,0.8,131.4,972.0,211.41,0.359,6.998,0.694,0.789,5404.0,15.927,FALSE POSITIVE,KOI
0.942997994,1.56,539.2,1283.0,639.03,0.153,1.1658,0.693,0.681,4499.0,15.878,FALSE POSITIVE,KOI
0.566796775,0.61,144.1,931.0,176.94,0.974,5.471,0.358,0.364,3453.0,15.51,FALSE POSITIVE,KOI
13.6471211,1.25,75.0,913.0,164.06,0.617,8.331,1.382,0.89,5771.0,13.897,CONFIRMED,KOI
16.473474,1.63,470.5,612.0,33.22,0.014,4.201,0.754,0.702,5364.0,15.889,CONFIRMED,KOI
3.74788322,1.32,242.6,1031.0,266.76,0.544,3.45,0.826,0.926,5514.0,15.817,FALSE POSITIVE,KOI
0.705455349,0.64,74.9,1693.0,1936.09,0.447,2.469,0.736,0.824,5383.0,14.837,FALSE POSITIVE,KOI
488.67353,2.03,691.0,188.0,0.3,0.432,12.35,0.772,0.867,5218.0,15.747,FALSE POSITIVE,KOI
8.5291223,2.08,325.4,911.0,162.94,0.606,3.241,1.111,0.937,5543.0,15.377,CANDIDATE,KOI
1.08906057,0.75,76.2,1511.0,1235.96,0.29,2.743,0.881,0.822,5087.0,14.959,FALSE POSITIVE,KOI
1.48922187,2.5,613.6,1594.0,1524.19,0.393,1.882,1.0,1.0,5780.0,17.352,FALSE POSITIVE,KOI
0.716709761,1.42,68.4,2394.0,7725.24,0.986,0.6969,1.173,0.85,6109.0,10.047,FALSE POSITIVE,KOI
4.1083812,1.62,352.8,1058.0,295.63,0.148,3.279,0.87,0.968,5730.0,15.771,FALSE POSITIVE,KOI
1.962282625,0.81,68.3,1448.0,1038.36,0.169,1.45,0.979,0.915,5726.0,13.885,CONFIRMED,KOI
0.523629052,46.33,122.0,9801.0,2181689.59,0.045,3.443,44.448,1.777,4136.0,10.863,FALSE POSITIVE,KOI
6.4546845,1.38,69.9,1244.0,565.72,0.93,3.071,1.362,1.185,6474.0,13.784,CANDIDATE,KOI
1.04588635,1.1,102.7,1972.0,3582.91,0.204,2.833,1.076,1.13,6249.0,15.805,FALSE POSITIVE,KOI
51.31346091,16.5056,9420.0,1221.0,369.697,,3.94,1.58,,6050.0,13.888,FALSE POSITIVE,KOI
0.494247662,1.51,224.9,2257.0,6096.15,0.366,1.2443,0.998,1.107,5763.0,15.666,CANDIDATE,KOI
11.8299383,1.6,41.4,1177.0,453.44,0.502,5.168,2.431,1.365,5747.0,12.327,CANDIDATE,KOI
419.92898,1.51,233.5,255.0,1.0,0.0299,14.55,0.988,0.962,6047.0,14.755,FALSE POSITIVE,KOI
1.23521458,0.93,89.5,1713.0,2032.78,0.458,0.918,0.959,1.045,5999.0,15.637,FALSE POSITIVE,KOI
1.085229874,1.37,238.1,1632.0,1675.45,0.439,0.652,0.851,0.948,5713.0,15.959,FALSE POSITIVE,KOI
1.540379557,0.81,76.9,1581.0,1481.09,0.329,2.026,0.914,0.781,5812.0,14.298,FALSE POSITIVE,KOI
5.30179786,1.22,197.2,973.0,211.8,0.357,2.24,0.864,0.961,5749.0,15.466,CANDIDATE,KOI
3.60011712,0.5,50.2,938.0,182.81,0.025,2.396,0.721,0.692,5051.0,8.717,CONFIRMED,KOI
9.32867952,1.62,354.4,806.0,99.6,0.035,1.572,0.864,0.961,5749.0,15.466,CONFIRMED,KOI
6.38671206,1.19,223.7,811.0,102.25,0.015,1.201,0.811,0.768,5071.0,14.58,CONFIRMED,KOI
158.348345,372.86,899.0,409.0,6.61,3.655,10.55,1.276,1.334,6521.0,15.028,FALSE POSITIVE,KOI
0.849362238,0.85,114.9,1498.0,1190.04,0.453,1.36,0.788,0.891,4973.0,15.357,CANDIDATE,KOI
0.741768294,72.36,60.3,3380.0,30981.32,1.201,0.4164,3.147,1.566,5897.0,13.469,CANDIDATE,KOI
0.93376962,16.3,125.8,1937.0,3343.62,1.142,7.023,0.975,0.973,6056.0,15.318,FALSE POSITIVE,KOI
322.48381,3.5,1023.4,259.0,1.06,0.938,22.99,0.881,0.97,5968.0,14.76,FALSE POSITIVE,KOI
61.083322,1.61,227.5,465.0,11.01,0.649,10.396,1.015,1.044,5803.0,14.748,CANDIDATE,KOI
3.5944891,0.98,89.9,1178.0,455.99,0.041,2.557,1.046,0.922,5523.0,15.033,CANDIDATE,KOI
0.739404894,0.94,246.8,1256.0,589.06,0.077,1.753,0.624,0.614,4205.0,15.962,FALSE POSITIVE,KOI
4.8608059,1.21,252.1,925.0,172.76,0.374,1.966,0.757,0.839,5541.0,15.933,CANDIDATE,KOI
4.04481159,0.67,33.0,1325.0,729.15,0.393,2.479,1.141,1.082,6358.0,13.778,CANDIDATE,KOI
25.949641315,2.06,67.8,753.0,76.14,0.945,11.6411,1.922,1.006,5109.0,13.956,FALSE POSITIVE,KOI
1.71051215,1.04,42.2,2004.0,3820.16,0.057,1.284,1.589,0.898,5925.0,13.095,FALSE POSITIVE,KOI
62.869463,1.96,341.7,349.0,3.51,0.954,6.842,0.781,0.762,4762.0,14.591,CONFIRMED,KOI
84.8062818,36.51,9936.0,388.0,5.33,1.265,9.0006,0.853,0.889,5735.0,15.808,FALSE POSITIVE,KOI
29.9632816,2.24,893.2,391.0,5.55,0.855,2.6,0.638,0.624,4463.0,15.947,CONFIRMED,KOI
17.99643716,30.08,36923.0,468.0,11.31,1.122,4.164,0.666,0.653,4438.0,14.845,FALSE POSITIVE,KOI
11.63486009,2.61,292.3,961.0,201.96,0.053,5.466,1.548,1.019,5570.0,15.035,CONFIRMED,KOI
